rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-57854,f106572667,12, 1185  25202  1  2 ,,142,64,31,75,194,0,macular-degeneration,2018-03-26t11:50+00:00,R75760662,14,secondary-school,,,,0,2020-05-06t14:51+00:00,stephania,debardeleben,maloof,f,25/07/2006, 1  castledoyle  road  bentom ,armidale,2350.0,nsw, 02  8268  0675 ,stephania.maloof@hotmail.com
rec-93910,c156962044,57, 4308  54835  1  2 ,divorced,196,87,22,78,112,0,dry-skin-on-face-and-right-earlobe,2017-07-15t16:48+00:00,R45026469,60,advance-diploma,ict-professional,, 8644  2275  2400  4989 ,41,2020-05-19t20:04+00:00,richard,byron,walker,f,22/03/1960, 15  prince  street  ombredouce ,bellingen,2454.0,nsw, 02  3807  2522 ,richard.walker@gmail.com
rec-45876,f148841263,42, 1126  22564  2  2 ,married-de-facto,179,83,25,72,121,0,retina-operation,2019-07-20t03:49+00:00,R62418438,43,certificate-i,personal-assistant,, 0457  6522  8476  4936 ,20,2016-03-25t10:16+00:00,cathy,l'tisha,gaylor,f,20/04/1977, 1  oenpelli  street  community  oenpelli ,oenpelli,822.0,nt, 08  6462  3291 ,gaylor83@aol.com
rec-2286,a137280958,63, 7293  44015  1  1 ,married-de-facto,170,-99,26,76,188,0,urinary-tract-infection,2013-10-13t15:15+00:00,R52083978,70,secondary-school,casual-worker,, 4148  2836  1113  6486 ,50,2019-02-06t18:04+00:00,pauline,oxidine,godley,m,14/02/1950, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 07  1933  0630 ,pgitldihbf@mail.com
rec-32457,g146978646,9, 2028  21832  1  3 ,,130,41,24,83,128,0,tmj-clicking-and-some-pain,2020-01-05t01:47+00:00,R76494866,9,primary-school,,,,0,2020-04-27t21:26+00:00,emogene,renick,dyer,f,09/10/2011, 386  honour  avenue  rivergum  caravan  park ,corowa,2646.0,nsw, 02  0552  9806 ,dyer49@gmail.com
rec-74082,b110644147,56, 7643  13443  1  1 ,not-married,195,132,34,72,117,0,cervical-instability/stenosis,2016-05-27t15:19+00:00,R41441067,58,secondary-school,other-labourer,, 5352  9238  4007  8324 ,39,2016-05-13T08:53+00:00,stephen,gregory,patterson,f,06/06/1960, 6  woniora  road  malonga  park ,burnie,3300.0,tas, 03  4377  8142 ,bbbdklccpe@gmail.com
rec-60447,h193638553,61, 5145  39381  2  1 ,married,172,147,49,77,208,0,crying,2014-04-09t23:23+00:00,R39365385,67,diploma,ict-technician,, 1470  4921  8352  9393 ,40,2012-08-25t09:13+00:00,jared,seth,selby,m,17/04/1953, 65  edmondson  avenue  villa  16  scalabrini  village ,austral,2171.0,nsw, 02  3155  1183 ,selby97@yahoo.com
rec-1928,c171644907,26, 8124  71310  1  2 ,married-de-facto,173,142,47,78,201,0,peripheral-neuropathy,2013-12-24t06:14+00:00,R74410697,33,certificate-iii,ict-technician,, 0239  0925  9915  6087 ,10,2016-03-13t10:37+00:00,joan,susan,green,m,10/08/1987, 377  scaysbrook  drive  brentwood  vlge ,kincumber,2251.0,nsw, 02  6201  2502 ,green.joan@aol.com
rec-71558,b108641360,25, 9229  87940  2  2 ,married,190,61,16,76,194,0,headache,2015-11-26t10:37+00:00,R36080641,30,bachelor-degree,ict-technician,, 4537  6620  8692  7925 ,6,2015-05-07t10:38+00:00,joshua,denard,mcculloch,f,22/02/1990, 803  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  9445  6563 ,bldrsdmaic@aol.com
rec-64602,i106805266,72, 2345  79329  1  1 ,married-de-facto,176,98,31,78,149,0,coughing,2016-04-14t02:02+00:00,R60062856,76,certificate-iv,construction-worker,, 9946  6281  0110  8609 ,54,2017-05-08t14:35+00:00,doris,lynn,tricebock,f,01/06/1944, 22  mitchell  street  central  specialist  clinic ,darwin,800.0,nt, 08  6257  4594 ,emajbkafed@yahoo.com
rec-9640,g191352394,18, 7613  40759  1  3 ,married,189,75,20,71,223,0,injured-toe-nail,2013-11-24t14:27+00:00,R45399312,25,graduate-diploma,legislator,, 0168  1716  1452  3081 ,6,2020-04-19t19:03+00:00,almer,andrew,iqbal,m,08/02/1995, 2  lincoln  street  pickering  arcade ,charlestown,2290.0,nsw, 02  9272  8076 ,iqbal.almer@hotmail.com
rec-43349,i165027333,59, 1492  55225  1  2 ,not-married,197,89,22,77,203,0,mild-constipation-with-travelling,2017-03-16t14:31+00:00,R30567323,62,masters-degree,chief-executive,, 8401  6115  2503  3778 ,43,2020-03-14t10:34+00:00,shelby,orena,lewis,f,26/01/1958, 2  warrandyte  road  ebenezer  village ,langwarrin,3910.0,vic, 03  8982  2690 ,shelby51@aol.com
rec-65687,h186491210,11, 4682  44915  2  3 ,,138,51,26,71,183,0,fall,2017-04-20t21:10+00:00,R41912860,14,secondary-school,,,,0,2020-03-17t06:36+00:00,kelsey,annebassett,devericks,f,26/12/2006, 738  osmaston  road  glen  osma ,westbury,7303.0,tas, 03  8295  4452 ,kelsey56@yahoo.com
rec-27870,d181900051,63, 7580  98552  1  2 ,not-married,178,96,30,75,226,0,incontinence,2019-08-22t18:03+00:00,R19018005,64,certificate-iii,ict-technician,, 1843  5756  8913  7195 ,45,2020-03-20t06:50+00:00,mallory,maureen,wilkinson,f,06/11/1956, 34  weavers  creek  road  amedar ,nunamara,7259.0,tas, 03  6140  6691 ,wilkinson2@aol.com
rec-77873,c152487061,29, 1648  28824  1  1 ,married-de-facto,180,126,38,77,206,0,fall,2015-04-27t08:51+00:00,R05864271,34,certificate-ii,other-service-worker,, 9288  5848  0033  8294 ,14,2019-01-02t06:36+00:00,erin,eugene,demetres,f,25/02/1986, 1  bellimos  drive  ocean  ridge ,geraldton,6530.0,wa, 08  5879  1413 ,erin80@mail.com
rec-77873,c152487061,29, 1648  28824  1  1 ,married-de-facto,180,126,38,77,206,0,fall,2015-04-27t08:51+00:00,R64187502,34,certificate-ii,other-service-worker,, 9288  5848  0033  8294 ,14,2019-01-02t06:36+00:00,erin,eugene,demetres,f,25/02/1986, 1  bellimos  drive  ocean  ridge ,geraldton,6530.0,wa, 08  5879  1413 ,erin80@mail.com
rec-84181,e162006857,64, 9979  18479  1  2 ,not-married,199,-99,17,75,114,0,sweating,2012-01-06t07:29+00:00,R06820765,72,certificate-ii,engineering-worker,, 3722  1532  3956  0936 ,50,2017-06-12t16:29+00:00,nestor,myers,foy,f,28/08/1948, 1014  glencoe  road  sylbie  white  suffolk  stud  pindari ,bell,4408.0,qld, 07  8386  8288 ,foy11@yahoo.com
rec-70372,a197839741,16, 2106  91295  2  2 ,married-de-facto,165,77,28,72,227,0,depressive-symptoms,2015-11-10t24:37+00:00,R39771894,21,senior-secondary-school,taxi-driver,, 6906  3727  3885  8839 ,2,2020-02-08t22:24+00:00,justin,franklin,jones,f,04/12/1999, 14  south  terrace  taraki , kingston  se ,5275.0,sa, 08  3140  5608 ,justin.jones@aol.com
rec-1611,h178365180,18, 1134  90082  2  3 ,married,187,60,17,80,185,1,worsened-headache-post-lumbar-puncture-and-av5-pet-scan,2016-07-19t04:01+00:00,R68378510,22,certificate-iii,ict-technician,, 4169  5412  7609  7921 ,3,2020-02-06t02:13+00:00,bruce,cedric,sutherland,m,18/12/1998, 77  myall  street  dubbo  eye  centre ,dubbo,2830.0,nsw, 02  9046  3065 ,bruce.sutherland.mail.com
rec-72089,c108871367,37, 7644  13663  2  1 ,not-married,167,55,19,72,103,0,right-hip-fracture,2015-06-13t09:39+00:00,R08631778,42,certificate-iii,other-technician,, 5429  0053  2489  8273 ,23,2020-07-13t16:45+00:00,caleb,calvin,moore,f,20/06/1978, 335  cox's  river  road  manorlong , little  hartley ,2790.0,nsw, 02  5099  2073 ,moore.caleb@yahoo.com
rec-63015,b181979844,16, 9830  18558  2  3 ,,176,69,22,70,178,0,diarrhea,2019-09-26t20:24+00:00,R48914798,17,senior-secondary-school,casual-worker,, 3175  5339  0715  3664 ,2,2020-07-15t16:36+00:00,frederick,d,watson,m,02/02/2003, 9  jardine  street  kingston  tower ,kingston,2604.0,act, 02  9112  7697 ,frederick.watson@gmail.com
rec-6231,e127085964,49, 8877  15579  2  2 ,married,166,95,34,75,110,0,neck-soreness,2013-09-20t16:41+00:00,R97264580,56,certificate-i,personal-services-worker,, 0703  7882  6886  7701 ,37,2020-05-04t08:22+00:00,tracy,deloris,moore,f,07/02/1964, 1  lagoon  road  house  106 ,berrimah,828.0,nt, 08  5087  8107 ,tracy.moore@mail.com.au
rec-81351,f150173931,26, 1730  80770  2  2 ,married,172,66,22,75,169,0,fall,2016-03-14t18:12+00:00,R03391715,30,advance-diploma,legal-professional,, 1491  8600  7945  5673 ,10,2019-08-21t05:24+00:00,kendall,douglas,callahan,f,21/12/1990, 8  main  street  sunnyhurst ,natimuk,3409.0,vic, 03  6257  5755 ,callahan.kendall@aol.com
rec-96123,i150562827,25, 3831  50327  2  3 ,married,174,89,29,75,160,0,agitation,2019-03-21t02:33+00:00,R82605257,26,certificate-iv,construction-worker,, 9208  8232  2763  0258 ,3,2016-11-14t07:14+00:00,william,andrew,conwell,f,26/06/1994, 37  lake  road  port  macquarie  osteopathic  centre , port  macquarie ,2444.0,nsw, 02  6068  9918 ,william.conwell@hotmail.com
rec-61040,i195571683,52, 1372  59465  1  1 ,not-married,169,137,47,70,127,0,squamous-cell-carcinoma-bilateral-forearms,2015-11-01t10:52+00:00,R35178659,57,doctoral-degree,art-media-professional,, 9115  8357  1639  3833 ,37,2019-10-15t24:18+00:00,james,michaelcharles,cabral,m,12/07/1963, 187  lorraine  avenue  berkeley  vlge , berkeley  vale ,2261.0,nsw, 03  6355  8666 ,james.cabral@mail.com.au
rec-58393,d180135946,9, 9361  57315  1  3 ,,127,36,22,72,147,0,urinary-frequency,2020-01-23t13:19+00:00,R54863910,9,primary-school,,,,0,2020-05-15t02:54+00:00,judy,kristin,hollon,f,13/09/2011, 5  evans  road  heritage  est ,toukley,2263.0,nsw, 02  9255  5798 ,ghglqnrfle@mail.com
rec-505,c145614944,20, 8150  93564  1  2 ,married,176,99,31,77,138,0,basal-cell-carcinoma,2015-05-17t09:38+00:00,R14456449,25,certificate-i,personal-services-worker,, 6967  3159  9815  2963 ,6,2020-07-16t15:32+00:00,shanicqua,marie,morris,f,27/05/1995, 3842  nepean  highway  windsong ,portsea,3944.0,vic, 03  9474  7989 ,morris.shanicqua@hotmail.com
rec-73464,i117279037,19, 6914  42531  2  2 ,married-de-facto,173,97,32,73,182,0,psoriasis-to-scalp-&-face,2017-12-14t12:49+00:00,R17029773,22,certificate-iv,construction-worker,, 6689  3601  4914  0671 ,3,2020-07-17t12:27+00:00,lawson,william,akers,f,24/02/1998, 1  hardcastle  road  finis  river , dundee  beach ,840.0,nt, 08  1468  6419 ,akers.lawson@yahoo.com
rec-73464,i117279037,19, 6914  42531  2  2 ,married-de-facto,173,97,32,73,182,0,psoriasis-to-scalp-&-face,2017-12-14t12:49+00:00,R77729013,18,certificate-iv,construction-worker,, 6689  3601  4914  0671 ,3,2016-09-13T08:41+00:00,lawson,william,akers,f,24/02/1998, 1  hardcastle  road  finis  river , dundee  beach ,840.0,nt, 08  8092  9184 ,akers.lawson@yahoo.com
rec-58635,i154619721,33, 7033  23711  2  1 ,not-married,176,139,44,76,233,0,c.-difficile-infection,2012-11-27t16:21+00:00,R69171254,41,certificate-i,secretary,, 4756  4729  9884  3724 ,22,2020-01-01t19:47+00:00,timothy,quinton,dodd,m,06/06/1979, 12  st  james  park  drive  tce  4 ,brighton,3875.0,vic, 03  6304  3460 ,timothy77@gmail.com
rec-69335,d152915228,60, 2093  32271  2  2 ,married,171,57,19,78,205,0,left-knee-pain,2017-07-06t15:14+00:00,R82259125,63,advance-diploma,health-professional,, 0119  9432  2679  2058 ,39,2015-11-17t15:43+00:00,jerome,alan,blue,m,28/02/1957, 400  ruthven  street  heritage  plaza  arcade ,toowoomba,4350.0,qld, 07  3027  5156 ,jqsihefonh@yahoo.com
rec-23830,c168481171,61, 5063  23738  2  2 ,not-married,199,113,28,75,120,0,diarrhea,2014-08-03t14:32+00:00,R84761181,67,certificate-i,other-service-worker,, 4395  7847  1392  7407 ,48,2020-04-17t14:31+00:00,elizabeth,k,sulonteln,f,20/09/1953, 648  scaysbrook  drive  brentwood  vlge ,kincumber,2251.0,nsw, 02  5508  2932 ,htrtokmegb@gmail.com
rec-22858,a129993151,23, 6390  86522  2  2 ,divorced,177,126,40,74,151,0,depressed-mood,2015-10-02t23:10+00:00,R12399915,28,bachelor-degree,education-professional,, 1808  8713  9703  1157 ,5,2016-04-19t17:49+00:00,mark,devine,hobson,m,13/10/1992, 12  goldens  road  villa  46 ,forster,2428.0,nsw, 02  5362  2019 ,mark.hobson@mail.com
rec-29956,i159418614,35, 6661  63970  1  1 ,married,186,136,39,79,128,0,low-energy,2018-02-11t18:51+00:00,R54841169,37,senior-secondary-school,machinary-driver,, 0070  0143  7162  7209 ,18,2020-07-07t11:22+00:00,carlton,j,curtis,m,06/12/1983, 59  smith  street  cml  building ,darwin,800.0,nt, 08  1034  5057 ,curtis.carlton@aol.com
rec-9794,i189751613,26, 8194  72253  2  2 ,married,199,89,22,77,146,0,melanoma-surgery,2015-11-13t01:18+00:00,R17568193,31,masters-degree,education-professional,, 8185  0623  9399  3330 ,10,2018-10-14t01:14+00:00,thomas,garrett,lide,m,27/08/1989, 38  grove  avenue  tnhs  61 , arana  hills ,4054.0,qld, 07  7577  0297 ,lide.thomas@mail.com.au
rec-3513,f137470269,8, 5718  35528  2  2 ,,131,25,14,82,145,0,abdominal-discomfort,2014-07-14t17:55+00:00,R96247037,14,secondary-school,,,,0,2020-07-14t18:33+00:00,donald,lynn,baker,m,18/04/2006, 13  petunia  close  carseldine  grove ,fitzgibbon,4018.0,qld, 07  0231  6492 ,baker51@hotmail.com
rec-59941,d107996335,38, 4657  71372  1  1 ,married,190,148,40,77,194,0,constipation,2015-09-07t02:56+00:00,R69903357,43,diploma,construction-worker,, 9775  5699  2029  1574 ,24,2020-01-06t01:57+00:00,erica,mallory,kattes,m,18/07/1977, 66  freeth  street  heritage  village ,ormiston,4160.0,qld, 07  9875  2442 ,efjanmlirg@hotmail.com
rec-51597,d118009546,15, 9075  66004  1  3 ,widowed,171,73,24,73,205,0,depressed-mood,2014-05-04t16:44+00:00,R98560104,21,certificate-i,personal-assistant,, 7264  8878  7055  1745 ,2,2020-01-24t23:17+00:00,carol,ullman,sturdivant-ruff,m,13/12/1999, 33  neales  lane  robin  hill ,orange,2800.0,nsw, 02  5954  8878 ,sturdivant-ruff14@mail.com.au
rec-58023,c199299093,60, 5524  83040  1  1 ,not-married,197,55,14,72,186,0,leaves-house-(day/night),2017-08-27t17:23+00:00,R99290993,63,advance-diploma,legal-professional,, 6037  3682  1817  2861 ,44,2020-03-07t18:44+00:00,bradley,nathaniel,bass,m,29/08/1957, 299  brisbane  water  drive  west  gosford  shopping  centre , gosford  west ,2250.0,nsw, 02  1621  1612 ,rnjbdfqqol@hotmail.com
rec-30064,c102903894,28, 1954  23711  2  2 ,married,182,129,38,73,256,0,blurred-vision,2017-04-27t04:41+00:00,R84290093,31,bachelor-degree,education-professional,, 9559  4978  7154  8369 ,10,2018-07-17t14:05+00:00,winfred,carlton,sanderson,m,02/04/1989, 50  meadows  drive  meadow  peak  palm ,carrara,4211.0,qld, 07  0314  5474 ,sanderson6@hotmail.com
rec-63298,f189685079,55, 6871  56241  2  2 ,not-married,191,122,33,72,165,0,urinary-frequency-(increased),2015-04-11t03:33+00:00,R69598807,63,bachelor-degree,health-professional,, 5035  2446  0398  2668 ,43,2019-11-18t21:13+00:00,janet,whitley,clark,f,08/08/1957, 59  smith  street  cml  building ,darwin,800.0,nt, 08  8769  6500 ,clark.janet@aol.com
rec-68301,e183511984,27, 1233  11108  2  1 ,married,168,85,30,76,175,0,left-hip-fracture,2014-12-11t12:58+00:00,R19183845,30,diploma,other-technician,, 1695  4529  6790  1244 ,12,2015-01-22T01:30+00:00,james,lynn,booker,m,02/11/1987, 36  awatea  road  pool  house , st  ives ,2075.0,nsw,,apfndmafmi@mail.com.au
rec-94715,g101236756,73, 8593  96277  1  1 ,married,175,65,21,71,219,0,diarrhea,2014-11-10t09:51+00:00,R16207536,79,certificate-iv,re-tired,, 9092  6719  3413  4467 ,45,2018-04-17t13:14+00:00,william,d,goncher,f,21/06/1941, 152  north  flinders  street  house  3  international  hse ,darwin,800.0,nt, 08  3651  6073 ,william26@hotmail.com
rec-630,c105703770,73, 8638  74687  1  1 ,married,174,105,34,70,125,1,headache,2016-07-09t13:50+00:00,R50703707,77,certificate-ii,re-tired,, 9691  9320  2621  2546 ,45,2020-04-19t04:01+00:00,linda,calub,quinn,f,30/05/1943, 17  durack  avenue  original ,lyndhurst,3975.0,vic, 03  3162  0826 ,quinn.linda@gmail.com
rec-11817,d130094252,60, 9581  88360  2  1 ,separated,180,112,34,72,128,1,right-renal-cyst,2016-10-22t04:07+00:00,R50290234,64,diploma,construction-worker,, 7841  6097  1030  0532 ,44,2019-04-04t02:04+00:00,herman,kruse,bach,m,01/02/1956, 25  bellevue  drive  parker  street , port  macquarie ,2444.0,nsw, 02  2542  7750 ,bach.herman@yahoo.com
rec-90621,g145450241,52, 1085  14235  2  2 ,not-married,183,70,20,76,147,0,dizziness,2017-02-27t05:39+00:00,R44450125,55,certificate-iii,ict-technician,, 5948  6894  6094  0502 ,36,2020-05-25t19:36+00:00,timothy,josiah,smith,f,01/12/1965, 4  glyndebourne  avenue  flt  14 ,toorak,3142.0,vic, 03  8292  2543 ,smith.timothy@mail.com
rec-41572,f176314296,68, 9770  24733  1  1 ,married,175,95,31,72,140,0,urinary-frequency,2018-12-21t10:37+00:00,R74616239,70,bachelor-degree,ict-technician,, 8124  4460  2777  6533 ,51,2020-01-14t19:51+00:00,pamela,jean,martin,m,28/06/1950, 238  bullcreek  drive  air  force  memorial  est , bull  creek ,6149.0,wa, 08  7000  6953 ,pamela3@gmail.com
rec-48867,f179087892,75, 4403  50055  1  1 ,not-married,171,97,33,74,145,0,constipation,2019-03-06t05:41+00:00,R72988079,76,bachelor-degree,health-professional,, 5313  0914  7627  6926 ,54,2017-07-21t05:22+00:00,philip,richard,eppinette,m,18/04/1944, 1  woodland  drive  rmsternburg ,scarsdale,3351.0,vic, 03  7363  9303 ,ichishcsfn@yahoo.com
rec-99131,f149508239,28, 5851  68405  2  1 ,married-de-facto,190,122,33,77,247,0,diarrhea,2015-05-22t12:10+00:00,R54823099,35,graduate-diploma,legislator,, 8413  3581  5080  2690 ,9,2013-11-21t08:08+00:00,donald,d,coffey,f,20/03/1985, 8  black  lead  road  brinjarry ,gulgong,2852.0,nsw, 02  8189  6543 ,coffey.donald.mail.com
rec-42797,a126845780,22, 9996  84417  1  3 ,married,179,93,29,77,140,0,urinary-tract-infection,2018-09-14t16:56+00:00,R65240878,24,certificate-iii,ict-technician,, 0165  3204  4537  4797 ,5,2020-02-06t16:23+00:00,adam,latham,burnette,m,18/03/1996, 868  old  calder  highway  keilor  retirement  village ,keilor,3036.0,vic, 03  5780  0002 ,snceeimbtd@yahoo.com
rec-16474,f153329964,44, 1925  87664  1  1 ,married,177,103,32,74,127,0,nausea,2015-06-16t24:44+00:00,R39396524,49,advance-diploma,health-professional,, 6812  3554  5710  4916 ,29,2019-01-12t04:46+00:00,lee,leif,benfield,m,21/08/1971, 85  herston  road  royal  brisbane  hospital , royal  brisbane  hospital ,4029.0,qld, 07  3978  7060 ,benfield51.hotmail.com
rec-70852,f198352910,44, 5977  12445  2  2 ,married-de-facto,176,-99,31,76,123,0,shingles-(r)-chest-and-arm,2018-01-20t10:57+00:00,R98193205,46,senior-secondary-school,machinary-driver,, 3427  5107  3292  1637 ,27,2020-06-06t11:40+00:00,thomas,alexander,archer,m,07/02/1974, 506  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  6886  8453 ,thomas32@mail.com.au
rec-54619,d162901204,46, 3942  98991  1  2 ,married,178,-99,37,73,192,0,chest-pain,2016-07-25t19:45+00:00,R90024162,50,diploma,other-technician,, 8072  2191  4125  0782 ,31,2020-01-12t24:25+00:00,daniella,g,johnson,f,20/04/1970, 1211  glenora  road  kinvarra ,plenty,7140.0,tas, 03  1407  7920 ,johnson.daniella@gmail.com
rec-36655,d176582981,31, 9759  74879  1  2 ,married,183,-99,18,77,177,0,fall,2018-07-07t13:19+00:00,R79251868,33,secondary-school,taxi-driver,, 2257  9275  1389  3252 ,14,2020-03-20t10:37+00:00,frances,hoover,herring,f,09/02/1987, 1  meandarra  road  rp  892802 ,westmar,4405.0,qld, 07  5780  7570 ,herring98@mail.com.au
rec-6163,a185646808,34, 8759  47127  1  1 ,not-married,169,106,37,72,135,0,bilateral-knee-pain,2015-01-10t21:04+00:00,R08648865,39,graduate-diploma,ict-professional,, 4642  2421  2864  2487 ,20,2020-07-25t08:52+00:00,jeff,dean,dawson,m,11/03/1981, 24  park  terrace  telopea  park ,kingston,2604.0,act, 02  9776  1242 ,dawson.jeff@mail.com.au
rec-41307,e121166975,57, 9571  68997  1  2 ,married,191,115,31,82,110,0,gi-disturbance,2015-08-18t16:25+00:00,R11659627,62,graduate-certificate,general-manager,, 1693  0439  8658  9886 ,43,2020-04-14t05:38+00:00,brenda,lynn,mckechnie,f,15/06/1958, 1947  cobden  road  cavers  hill ,simpson,3266.0,vic, 03  3303  6243 ,mckechnie.brenda@gmail.com
rec-22631,g146585632,11, 8837  78228  1  2 ,,128,-99,20,78,175,0,(tia),2015-03-18t16:52+00:00,R82543656,16,senior-secondary-school,casual-worker,, 4955  2082  2895  5172 ,3,2020-01-27t21:59+00:00,willie,cole,jackson,m,12/03/2004, 107  arundel  drive  hse  29 ,arundel,4214.0,qld, 07  9562  8189 ,jkajdpeccg@mail.com.au
rec-52802,f115231930,31, 8996  30048  1  1 ,married,194,76,20,71,169,0,synovitis,2012-01-14t22:29+00:00,R23039151,39,certificate-i,secretary,, 9990  6080  3283  2792 ,10,2010-05-26t18:17+00:00,vannasack,duc,gable,f,02/10/1981, 8  robe  street  flt  7 , st  kilda ,3182.0,vic, 03  2667  4013 ,gable92@hotmail.com
rec-50943,d124491857,57, 2911  49005  1  2 ,married,195,86,22,78,242,0,leg-muscle-cramps,2014-06-16t23:12+00:00,R57914482,63,senior-secondary-school,farm-worker,, 0896  3836  0444  2925 ,43,2019-08-07t10:27+00:00,joecephus,william,sabolovich,m,26/01/1957, 56  kanahooka  road  calderwood  park  vlge ,dapto,2530.0,nsw, 02  3302  8238 ,otfeffdfei@yahoo.com
rec-11926,i173323310,50, 8358  61256  1  1 ,widowed,180,60,18,79,146,0,chest-cold,2016-02-25t10:03+00:00,R30372133,54,certificate-i,personal-services-worker,, 0812  0214  2141  3012 ,35,2020-07-23t01:05+00:00,jennifer,lynn,weeks,m,20/09/1966, 107  andersons  creek  road  apt  152 , doncaster  east ,3109.0,vic, 07  9529  0550 ,cgkjbboilb@mail.com.au
rec-2857,g128235093,53, 9531  72796  2  1 ,separated,180,68,20,72,113,0,gout---left-foot,2015-11-14t07:55+00:00,R32305892,58,advance-diploma,art-media-professional,, 7022  4399  8844  9998 ,37,2018-08-20t05:09+00:00,patrick,lee,may,m,13/03/1962, 17  mallam  crescent  john  hawkins  court , alice  springs ,870.0,nt, 08  6414  9187 ,ejfnghtfin@hotmail.com
