rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-7972,f174258579,8, 6149  94447  2  2 ,,130,23,13,78,157,0,right-eye-cataract,2013-03-26t03:27+00:00,R54775289,15,secondary-school,,0.0,,0,2020-02-01t10:36+00:00,brittany,l,wigginton,f,19/04/2005, 306  bong  bong  street  springetts  arcade ,bowral,2576.0,nsw, 02  9976  0526 ,wigginton29@yahoo.com
rec-58020,b135550055,8, 7310  55128  2  3 ,,135,34,18,70,142,0,consitpation,2020-03-24t01:42+00:00,R53005555,8,primary-school,,0.0,,0,2020-04-06t03:11+00:00,lisa,lee,mcbeth,f,14/07/2012, 120  osborne  parade  lake  windemere  caravn  park ,warilla,2528.0,nsw, 02  6708  5552 ,bmsbnrgokc@mail.com.au
rec-58393,d180135946,9, 9361  57315  1  3 ,,127,36,22,72,147,0,urinary-frequency,2020-01-23t13:19+00:00,R54863910,9,primary-school,,,,0,2020-05-15t02:54+00:00,judy,kristin,hollon,f,13/09/2011, 5  evans  road  heritage  est ,toukley,2263.0,nsw, 02  9255  5798 ,ghglqnrfle@mail.com
rec-73146,i135913770,9, 7181  92424  2  2 ,,132,40,22,73,165,0,dizziness,2015-11-16t01:09+00:00,R77531903,14,secondary-school,,0.0,,0,2020-01-23t01:05+00:00,justin,david,graves,f,01/01/2006, 508  blowering  road  hse  1 ,tumut,2720.0,nsw, 02  0760  4441 ,justin.graves@mail.com
rec-50679,d133023856,3, 3231  55853  1  3 ,,106,21,18,73,237,0,musculoskeletal-pain-(hips,2020-02-11t03:11+00:00,R38053623,6,primary-school,,0.0,,0,2020-06-27t12:13+00:00,quantavia,besore,evans,f,18/06/2014, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  5141  6561 ,evans.quantavia.gmail.com
rec-40,c163034946,8, 7364  98085  2  2 ,,122,35,23,74,198,0,urinary-discomfort,2020-07-15t14:49+00:00,R64339460,8,primary-school,,0.0,,0,2020-04-07t04:25+00:00,robert,earl,schronce,m,20/07/2012, 97  poinciana  avenue  cooloola  centre ,tewantin,4565.0,qld, 07  6791  1063 ,fhfcafsgjf@mail.com.au
rec-40523,d198686193,13, 8583  94588  2  2 ,,146,51,23,79,130,0,fall,2015-06-11t06:59+00:00,R61896983,18,senior-secondary-school,casual-worker,0.0, 7876  1168  4594  2740 ,1,2020-02-08t05:36+00:00,latrail,dean,pratt,f,09/08/2002, 7  oakdene  road  tarana ,dubbo,2830.0,nsw, 02  0215  6545 ,pratt65@hotmail.com
rec-7344,a187460179,8, 9984  53687  2  3 ,,136,33,17,69,202,0,low-energy,2015-03-22t06:59+00:00,R67849017,13,secondary-school,,0.0,,0,2020-01-27t21:01+00:00,daniel,earl,boyer,m,15/03/2007, 19  mcintyre  street  gowrie  court ,narrabundah,2900.0,act, 02  4152  9937 ,boyer9@mail.com
rec-90945,e111030190,12, 4510  24889  2  2 ,,139,50,25,78,281,0,dizzy-spells,2014-05-19t07:56+00:00,R30101910,18,senior-secondary-school,casual-worker,0.0, 3523  9426  5039  5043 ,1,2020-07-19t11:33+00:00,kenneth,parshall,jolly,f,29/04/2002, 795  rathdowne  street  upstairs , carlton  north ,3054.0,vic, 03  8284  9819 ,kenneth58@yahoo.com
rec-43576,g183509956,10, 2547  53174  1  2 ,,138,37,19,81,120,0,drowsiness,2020-06-09t21:15+00:00,R50698953,10,primary-school,,-9999.0,,0,2020-02-10t23:03+00:00,carol,lynette,mcguire,m,20/03/2010, 91  diagonal  road  masonic  village , somerton  park ,5044.0,sa, 08  0612  5419 ,mcguire32@hotmail.com
rec-8032,h177356606,10, 2691  84278  1  2 ,,146,49,22,74,125,0,fever,2012-10-07t14:46+00:00,R57063766,18,senior-secondary-school,casual-worker,0.0, 1472  0550  1360  1698 ,1,2020-06-19t01:15+00:00,ariana,sue,comfort,f,31/08/2002, 150  rockhampton  road  capricorn  adventist  retirement  village ,yeppoon,4703.0,qld, 07  3658  8737 ,ariana.comfort.yahoo.com
rec-34608,e182522486,6, 4600  63133  2  2 ,,109,21,17,76,147,0,dizziness,2015-01-18t22:13+00:00,R28482625,11,primary-school,,0.0,,0,2020-05-24t18:57+00:00,ruth,blakey,taylor,f,26/12/2009, 67  minnesota  road  palm  springs  vlge , wyong  north ,2259.0,nsw, 02  1146  0197 ,taylor.ruth@mail.com
rec-42306,a112605940,10, 9943  52789  2  2 ,,148,47,21,70,139,0,elevated-cholesterol,2014-01-12t04:19+00:00,R59621040,16,senior-secondary-school,casual-worker,-9999.0, 1585  7085  3083  1806 ,3,2020-04-02t04:27+00:00,madhur,forsyth,weber,m,21/06/2004, 25  beale  street  hibiscus  lane ,southport,4215.0,qld, 07  1387  6758 ,madhur24@mail.com.au
rec-61464,f180715787,14, 3399  15483  2  3 ,,173,63,21,80,279,0,bronchiogenic-carcinoma,2019-01-09t23:13+00:00,R08851777,15,secondary-school,,0.0,,0,2020-03-03t13:28+00:00,dennis,michael,gray,m,18/06/2005, 98  dover  street  wrhse  4 ,richmond,3121.0,vic, 03  0824  5517 ,snnicbtopf@yahoo.com
rec-3513,f137470269,8, 5718  35528  2  2 ,,131,25,14,82,145,0,abdominal-discomfort,2014-07-14t17:55+00:00,R96247037,14,secondary-school,,,,0,2020-07-14t18:33+00:00,donald,lynn,baker,m,18/04/2006, 13  petunia  close  carseldine  grove ,fitzgibbon,4018.0,qld, 07  0231  6492 ,baker51@hotmail.com
rec-6517,f123989642,13, 4122  38688  1  2 ,,164,56,20,67,151,0,basal-cell-carcinoma---skin-leasion-to-left-aspect-of-forehead,2017-11-26t03:21+00:00,R98963242,16,senior-secondary-school,casual-worker,0.0, 6527  0048  2206  6689 ,3,2020-07-27t15:22+00:00,madison,lynn,garland,f,02/06/2004, 113  the  grange  the  grove , tweed  heads ,2485.0,nsw, 02  0374  2241 ,iphgfflsco@aol.com
rec-77243,b142813259,9, 7876  62667  2  3 ,,135,25,13,74,102,0,copd-exacerbation,2015-10-22t10:59+00:00,R83491252,14,secondary-school,,-9999.0,,0,2020-01-09t17:35+00:00,robert,james,dehart,f,01/03/2006, 17  burpengary  road  burpengary  garden ,burpengary,3240.0,qld, 03  6623  1349 ,dehart.robert@hotmail.com
rec-10461,b198928902,11, 6433  46845  2  2 ,,146,59,27,79,212,0,fall,2016-08-12t19:24+00:00,R98029829,15,secondary-school,,0.0,,0,2020-02-14t09:53+00:00,dorothy,awad,bleszinski,f,21/10/2005, 11  raleigh  street  flt  24 ,prahran,3181.0,vic, 03  4547  3477 ,dorothy20@mail.com.au
rec-45304,b115722793,12, 3410  89944  1  3 ,,133,47,26,71,198,0,sciatica,2019-10-10t08:43+00:00,R17532297,13,secondary-school,,0.0,,0,2020-04-25t07:49+00:00,joy,brewer,rae,f,10/05/2007, 91  king  william  street  santos  house ,adelaide,5000.0,sa, 08  6218  7337 ,joy63@yahoo.com
rec-25602,g127781088,7, 1831  70354  1  3 ,,110,28,23,73,248,0,urinary-tract-infection,2016-12-19t02:10+00:00,R70172888,11,primary-school,,0.0,,0,2020-05-16t14:41+00:00,mary,m,gould,m,13/03/2009, 4  gladstone  street  paragon  mall ,fyshwick,2609.0,act, 02  4874  1674 ,
rec-72813,a142910575,7, 4661  49821  2  2 ,,128,29,17,86,281,0,fecal-incontinence,2020-05-18t21:04+00:00,R19705542,7,primary-school,,0.0,,0,2020-04-27t13:50+00:00,frederick,kenneth,newman,m,25/11/2013, 540  tynong  (north)  road  peppermint  ridge  farm , tynong  north ,3813.0,vic, 03  5104  7911 ,frederick.newman@mail.com.au
rec-16481,c100079757,11, 9176  24511  1  2 ,,128,62,37,71,133,0,low-energy,2015-01-25t20:46+00:00,R70577090,16,senior-secondary-school,casual-worker,0.0, 7628  2865  1328  2549 ,3,2020-02-09t21:41+00:00,andrea,howard,belton,f,25/12/2004, 156  beach  road  the  manor  village , batemans  bay ,2850.0,nsw, 02  7390  1944 ,andrea59@mail.com.au
rec-85326,d162488364,13, 9918  15764  1  2 ,,165,62,22,76,173,0,itchy-skin,2017-04-05t16:43+00:00,R68436824,16,senior-secondary-school,casual-worker,0.0, 6615  6011  1247  5089 ,3,2020-04-24t22:10+00:00,darrnell,lynn,harpe,f,15/08/2004, 230  dunmore  street  shaw  house , pendle  hill ,2145.0,nsw, 02  0598  3726 ,harpe.darrnell@mail.com
rec-85326,d162488364,13, 9918  15764  1  2 ,,165,62,22,76,173,0,itchy-skin,2017-04-05t16:43+00:00,R68832464,14,senior-secondary-school,casual-worker,-9999.0, 6615  6011  1247  5089 ,3,2018-08-16T23:33+00:00,darrnell,lynn,harpe,f,15/08/2004, 230  dunmore  street  shaw  house , pendle  hill ,2145.0,nsw,,
rec-82055,c127249747,12, 7818  52187  1  2 ,,148,43,19,68,85,0,headache,2016-09-16t22:19+00:00,R27497274,16,senior-secondary-school,casual-worker,0.0, 5796  2761  7507  5437 ,3,2020-06-13t21:36+00:00,john,manning,neill,m,15/07/2004, 7  hale  street  stanton  crest ,townsville,4810.0,qld, 07  8771  0169 ,john.neill@hotmail.com
rec-5522,d116077941,3, 1549  24296  2  2 ,,108,16,13,78,142,0,depressed-mood,2012-03-13t06:35+00:00,R17697104,12,secondary-school,,0.0,,0,2020-06-05t21:27+00:00,nipa,russell,hamill,f,27/02/2008, 375  commercial  road  rosebank  caravan  park ,yarram,3971.0,vic, 03  4403  6461 ,nipa13.hotmail.com
rec-79949,e153102471,9, 9996  76151  2  2 ,,127,38,23,78,253,0,osteopenia,2011-01-26t11:58+00:00,R01342571,18,senior-secondary-school,casual-worker,0.0, 1600  6067  3167  3475 ,1,2020-06-13t09:11+00:00,robert,earl,bennett,f,17/01/2002, 34  sandpiper  avenue  horizons  estate , salamander  bay ,2317.0,nsw, 08  6638  7645 ,robert.bennett@yahoo.com
rec-23185,h159393992,14, 6589  45385  1  3 ,,151,67,29,74,210,0,depressed-mood,2016-08-23t05:26+00:00,R99959323,18,senior-secondary-school,casual-worker,0.0, 9086  5418  5244  8270 ,1,2020-05-03t18:28+00:00,wendell,neil,luffman,m,05/07/2002, 7  keith  lane  level  one , fannie  bay ,820.0,nt, 08  4142  4279 ,eekeitndca@hotmail.com
rec-60160,d178827422,12, 2732  56427  2  3 ,,151,57,24,79,185,0,depression,2016-10-24t23:25+00:00,R72282478,16,senior-secondary-school,casual-worker,-9999.0, 8082  7397  3574  9655 ,3,2020-07-20t12:13+00:00,sabrina,james,barnwell,f,19/06/2004, 8  archer  street  tobruk  house ,rockhampton,4700.0,qld,,barnwell.sabrina@yahoo.com
rec-35297,i134056031,6, 1703  95735  1  3 ,,126,26,16,70,137,0,renal-failure-due-to-bactrim,2016-01-26t16:54+00:00,R30315046,11,primary-school,,0.0,,0,2020-04-09t23:12+00:00,mary,phipps,artis,m,20/09/2009, 5  mckay  garden  profsnl  centre ,turner,2612.0,act, 02  1989  4020 ,artis24@mail.com.au
rec-50374,c119706382,12, 9181  84652  2  2 ,,151,45,19,71,156,0,broken-arm-and-pelvis,2016-12-15t05:11+00:00,R39078621,16,senior-secondary-school,casual-worker,0.0, 9244  3246  7766  7678 ,3,2020-06-02t20:15+00:00,ronald,r,coleman,m,16/08/2004, 182  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  9230  1934 ,coleman.ronald@aol.com
rec-14979,f151665244,7, 7993  66943  1  3 ,,110,20,16,73,75,0,head-injury-due-to-a-fall.-patient-fell-and-injured-his-head.-developed-a-big-(egg-size)-bruise-on-the-forehead.-ct-scan-done-for-intracranial-bleeding-was-negative.-bruise-and-sorness-lasted-for-few-months.,2014-10-22t18:33+00:00,R64265514,13,secondary-school,,0.0,,0,2020-03-10t12:27+00:00,jessica,newkirk,whitaker,f,01/07/2007, 22  milton  street  flt  16 ,elwood,3184.0,vic, 03  0445  5923 ,jessica27@gmail.com
rec-94902,i153458679,7, 2270  10458  1  3 ,,120,-99,13,77,255,0,diarrhea,2020-01-17t09:26+00:00,R58753946,7,primary-school,,0.0,,0,2020-04-18t20:14+00:00,robert,lee,hall,f,04/11/2013, 32  clendon  road  aprt  3 ,toorak,3142.0,vic,,hall9@mail.com.au
rec-9088,g140483476,10, 2540  86941  2  2 ,,123,40,26,79,170,0,skin-abnormality-right-facial-cheek,2013-08-22t21:29+00:00,R84374046,17,senior-secondary-school,casual-worker,-9999.0, 2147  9453  2786  0492 ,2,2020-07-11t04:54+00:00,reba,corrine,gutowski,f,21/12/2003, 23  northcott  drive  div  adfa ,campbell,2612.0,act, 02  5791  0499 ,reba.gutowski@yahoo.com
rec-52492,a147276976,13, 5800  73804  1  3 ,,163,63,23,77,214,0,syncopal-episode,2016-01-10t20:55+00:00,R24769677,17,senior-secondary-school,casual-worker,0.0, 6968  1436  0796  2168 ,2,2020-06-16t23:16+00:00,jonathan,anicano,shelley,m,07/04/2003, 4  shakespeare  street  the  shakespeare  b  &  b ,heathcote,3523.0,vic, 03  7926  9402 ,lspmrbkkqd@gmail.com
rec-22631,g146585632,11, 8837  78228  1  2 ,,128,-99,20,78,175,0,(tia),2015-03-18t16:52+00:00,R82543656,16,senior-secondary-school,casual-worker,, 4955  2082  2895  5172 ,3,2020-01-27t21:59+00:00,willie,cole,jackson,m,12/03/2004, 107  arundel  drive  hse  29 ,arundel,4214.0,qld, 07  9562  8189 ,jkajdpeccg@mail.com.au
rec-57339,h198775197,8, 9115  22944  2  2 ,,139,30,15,72,221,0,rash,2014-12-02t06:37+00:00,R79175978,14,secondary-school,,0.0,,0,2020-06-05t02:32+00:00,kathleen,nicole,peltier,f,18/12/2006, 55  evans  road  lakefront  retirement  vlge ,toukley,2263.0,nsw, 03  2053  7158 ,peltier26@gmail.com
rec-32371,b183925493,10, 3559  49936  1  2 ,,139,29,15,74,231,0,blurred-vision,2020-05-27t20:51+00:00,R92843953,10,primary-school,,-9999.0,,0,2020-04-04t20:31+00:00,christine,jester,hillegass,f,26/06/2010, 918  balgowan  street  toowoomba ,acland,4352.0,qld, 07  7535  0222 ,mqfqlbgkfq@gmail.com
rec-51830,d174030454,14, 4611  86750  2  3 ,,173,61,20,77,142,1,urinary-frequency,2017-10-23t13:26+00:00,R44530407,17,senior-secondary-school,casual-worker,0.0, 8865  5854  4649  2091 ,2,2020-04-10t11:03+00:00,diana,denise,finch,f,23/02/2003, 146  cotlew  street  ashmore  plaza ,ashmore,4214.0,qld, 07  1661  1524 ,diana64@mail.com.au
rec-55984,e100719833,6, 7475  82654  2  2 ,,111,20,16,67,80,0,macular-degeneration,2020-04-21t04:38+00:00,R80973130,6,primary-school,,0.0,,0,2020-01-18t04:16+00:00,holly,f,leak,f,26/08/2014, 23  blackwood  street  grange  court ,maroochydore,4558.0,qld, 07  1657  4403 ,holly39@mail.com
rec-48471,b119230198,11, 7651  29595  1  2 ,,152,51,22,76,191,0,cough,2015-04-25t01:44+00:00,R20931981,16,senior-secondary-school,casual-worker,0.0, 8524  2019  9229  6825 ,3,2020-04-16t20:07+00:00,brandi,marie,mckinney,f,09/11/2004, 604  batman  highway  bayview ,hillwood,7252.0,tas, 03  7037  3840 ,mckinney40@hotmail.com
rec-60259,i166313592,9, 1351  83914  2  2 ,,137,39,20,71,121,0,fall-tripped,2020-02-16t22:43+00:00,R65933261,9,primary-school,,,,0,2020-05-10t12:57+00:00,catherine,b,lehnberg,f,22/03/2011, 124  yallambee  avenue  leisure  living  vlge , gosford  west ,2250.0,nsw, 02  9460  4377 ,lksmctssjf.mail.com.au
rec-28889,i149089634,9, 4381  12564  2  2 ,,141,30,15,75,77,0,carotid-stenosis,2020-05-25t18:33+00:00,R49643908,9,primary-school,,0.0,,0,2020-02-02t05:56+00:00,roger,craig,bryant,m,02/02/2011, 1  shillabeer  road  winterbrook , sampson  flat ,5112.0,sa, 08  3734  5581 ,bryant38@aol.com
rec-7392,e189709569,11, 7625  53617  1  3 ,,142,36,17,74,160,0,leg-cramps,2016-01-19t17:05+00:00,R95097689,15,secondary-school,,0.0,,0,2020-04-13t22:58+00:00,shannon,ketner,ouellette,f,17/03/2005, 32  park  avenue  park  ave  vet  hospital , coffs  harbour ,2450.0,nsw, 02  4808  7696 ,shannon83@mail.com.au
rec-43128,d164106493,3, 8102  14533  2  3 ,,102,-99,16,68,179,0,dry-skin,2014-02-23t02:16+00:00,R44036196,11,primary-school,,0.0,,0,2020-07-17t01:41+00:00,diana,anne,faulk,f,15/04/2009, 67  coonowrin  road  glass  hse , glass  house  mountains ,4518.0,qld, 07  7730  0243 ,diana5.aol.com
rec-64572,b164236694,9, 7673  40370  2  3 ,,127,33,20,74,184,0,uti,2013-11-06t10:40+00:00,R63646942,16,senior-secondary-school,casual-worker,-9999.0, 3212  2281  7321  8187 ,3,2020-06-08t02:45+00:00,raymond,nyabaro,borosh,m,25/02/2004, 1  northbourne  flats  unt  6 ,turner,2612.0,act, 08  7882  4344 ,borosh.raymond@mail.com
rec-69128,i141301851,16, 6759  11812  2  3 ,,165,65,23,76,41,0,coughing,2019-02-08t03:46+00:00,R01341158,17,senior-secondary-school,casual-worker,-9999.0, 1680  8417  7815  8742 ,2,2020-03-24t07:27+00:00,curtis,pinkney,garrido,m,15/10/2003, 1  hobart  place  amp  bldg , canberra  city ,2601.0,act, 02  3634  3729 ,curtis36@aol.com
rec-31941,f128832659,16, 8065  12475  2  2 ,,177,69,22,73,116,0,constipation,2018-08-24t15:51+00:00,R35689282,18,senior-secondary-school,casual-worker,0.0, 6918  7852  4989  4910 ,1,2020-02-22t11:11+00:00,lazerick,e,grata,m,08/05/2002, 37  hunter  street  centre  for  legal  studies ,hobart,7000.0,tas, 03  8314  2934 ,lazerick.grata@yahoo.com
rec-85755,b179176729,11, 1197  47450  1  3 ,,145,52,24,72,198,0,low-energy,2018-09-03t17:45+00:00,R17792697,13,secondary-school,,0.0,,0,2020-01-19t18:42+00:00,bill,scott,flynn,f,17/09/2007, 21  neadow  street  suicidal , st  kilda ,3182.0,vic, 03  5795  7386 ,flynn.bill@aol.com
rec-79661,e134150028,14, 9719  74115  1  2 ,,151,67,29,67,133,0,constipation,2018-08-10t05:53+00:00,R20315408,16,senior-secondary-school,casual-worker,0.0, 4164  9172  5458  5324 ,3,2020-01-14t04:25+00:00,steven,olivares,medlin,f,15/10/2004, 57  mitchell  street  ashdown  hse , north  ward ,4810.0,qld, 07  4900  7005 ,medlin.steven@mail.com.au
rec-39028,a189744613,9, 6121  71296  2  2 ,,134,38,21,77,152,0,phimosis,2020-02-01t15:16+00:00,R43147698,9,primary-school,,0.0,,0,2020-04-02t11:26+00:00,leighton,gray,dawson,f,09/01/2011, 66  liverpool  street  bank  arcade ,hobart,7000.0,tas, 03  8038  2613 ,dawson10@gmail.com
rec-47375,i178261759,15, 1769  85019  2  3 ,,166,93,33,74,216,0,two-infected-teeth,2019-02-24t17:58+00:00,R18767529,16,senior-secondary-school,casual-worker,0.0, 9713  0960  8122  3610 ,3,2020-04-08t08:34+00:00,roxann,r,stone,f,25/02/2004, 409  hawken  road  torbin  hill ,tomerong,2540.0,nsw, 02  6064  4830 ,stone.roxann@aol.com
rec-60524,d171163065,11, 2199  23630  1  2 ,,135,32,17,77,206,0,ankle-swelling,2016-10-11t17:58+00:00,R10761563,15,secondary-school,,0.0,,0,2020-02-02t10:32+00:00,charles,eugene,miller,m,22/10/2005, 1  kealy  road  goomalibee  park ,benalla,3672.0,vic, 03  3080  0262 ,miller.charles@gmail.com
rec-60524,d171163065,11, 2199  23630  1  2 ,,135,32,17,77,206,0,ankle-swelling,2016-10-11t17:58+00:00,R73611506,13,secondary-school,,0.0,,0,2018-07-26T11:50+00:00,charles,eugene,miller,m,22/10/2005, 1  kealy  road  goomalibee  park ,benalla,3672.0,vic, 03  3080  0262 ,miller.charles@gmail.com
rec-52526,f131253919,10, 7560  86343  1  3 ,,127,34,21,71,233,0,insomnia,2014-10-09t14:26+00:00,R59913231,16,senior-secondary-school,casual-worker,0.0, 1947  6499  3183  0239 ,3,2020-04-08t10:57+00:00,paula,h,harris,f,16/03/2004, 1  barrett  drive  floreat  village , alice  springs ,870.0,nt, 08  8705  4123 ,harris.paula@aol.com
rec-597,b103524158,9, 7945  83458  1  2 ,,144,39,18,73,117,0,abdominal-aneurysm,2017-09-26t17:45+00:00,R21845053,12,secondary-school,,0.0,,0,2020-07-03t11:50+00:00,kelly,edward,ledbetter,m,25/05/2008, 140  kingham  street  inglemer ,millthorpe,2798.0,nsw, 02  3034  2552 ,kelly5@mail.com.au
rec-96593,a181798880,6, 5476  89288  2  3 ,,109,26,21,75,99,0,fracture-of-left-olecranon-s/p-mva,2020-01-11t07:02+00:00,R80978818,6,primary-school,,-9999.0,,0,2020-01-05t04:28+00:00,nathan,harvey,taylor,f,08/04/2014, 40  the  quay  sufers  waters  estate ,southport,4215.0,qld, 07  9375  9851 ,hsgsnadpql@gmail.com
rec-1701,a180665365,13, 4023  77369  1  2 ,,151,52,22,84,194,1,coughing,2015-01-24t02:34+00:00,R66608553,18,senior-secondary-school,casual-worker,-9999.0, 4122  5740  4824  0359 ,1,2020-07-10t19:28+00:00,steve,t,price,m,01/12/2002, 85  hester  street  cambrai  vlge ,merriwa,6030.0,wa, 08  7998  2427 ,steve.price@mail.com
rec-8675,b197675929,6, 2531  38882  2  3 ,,122,28,18,74,219,0,bruised-ribs,2012-08-21t06:03+00:00,R97959267,14,secondary-school,,,,0,2020-07-27t12:22+00:00,megan,g,cook,f,26/03/2006, 8  robinsons  road  grant  hostel  room ,baxter,3911.0,vic, 03  5618  8064 ,cook47@mail.com.au
rec-66221,d153031803,10, 7189  48389  1  3 ,,145,50,23,69,178,0,hemorrhoids,2020-01-14t11:15+00:00,R13308035,10,primary-school,,-9999.0,,0,2020-02-15t09:51+00:00,doris,arrowood,mclaurin,f,13/09/2010, 201  spit  road  gunnings  castle ,mosman,2088.0,nsw, 02  3872  4657 ,shfsodphlj@hotmail.com
rec-21629,g176203702,13, 5944  82643  2  3 ,,165,53,19,75,120,1,headache,2018-08-02t20:03+00:00,R32760072,17,senior-secondary-school,casual-worker,, 5108  6483  7664  7959 ,2,2020-07-15t16:21+00:00,harry,malcolm,brinkley,m,31/12/2003, 250  mooloolaba  road  buderim  garden ,buderim,4556.0,qld, 07  7315  1412 ,brinkley5.yahoo.com
rec-68892,d176526228,14, 6765  54575  2  2 ,,148,51,23,67,138,0,tia,2016-12-26t07:31+00:00,R22627586,18,senior-secondary-school,casual-worker,0.0, 9249  3514  6205  3801 ,1,2020-07-27t17:18+00:00,jonathan,lee,mcmath,m,26/07/2002, 85  hester  street  cambrai  vlge ,merriwa,6030.0,wa, 08  7942  2930 ,ddefgjjpkl@mail.com.au
rec-25664,a105757593,2, 3537  50304  1  2 ,,103,20,18,75,40,0,abdominal-discomfort,2020-07-25t19:47+00:00,R97755503,5,pre-school,,0.0,,0,2020-07-27t24:18+00:00,patsy,edwina,rogerson,m,02/05/2015, 136  karoola  road  trade  winds ,karoola,7267.0,tas,,rogerson.patsy.aol.com
rec-70590,d180860730,15, 5308  88681  1  2 ,,165,72,26,81,127,0,forehead-laceration-due-to-fall,2018-09-09t18:21+00:00,R08763008,17,senior-secondary-school,casual-worker,0.0, 9002  4989  9972  6350 ,2,2020-03-17t05:08+00:00,thurman,anthony,lytle,f,14/06/2003, 39  plenty  road  latrobe  village ,reservoir,3073.0,vic, 03  2733  5138 ,lytle97@mail.com
rec-59455,e152385972,8, 1348  28326  2  2 ,,124,25,16,70,168,0,lactose-intolerance,2017-04-26t17:18+00:00,R52589273,11,primary-school,,0.0,,0,2020-03-02t22:16+00:00,cynthia,ann,petty,m,25/01/2009, 39  atkin  street  apmnt  2 ,tugun,4224.0,qld, 07  8801  3391 ,anegpcaofc@mail.com
rec-1549,a138577195,13, 7067  82455  1  2 ,,155,45,18,71,197,1,rash,2016-05-16t15:12+00:00,R97358751,17,senior-secondary-school,casual-worker,0.0, 4957  4582  2539  2807 ,2,2020-03-04t22:05+00:00,jeffrey,allen,crotts,m,07/05/2003, 119  duffys  road  tingari  vlge ,terrigal,2315.0,nsw, 02  7411  3111 ,jeffrey.crotts@hotmail.com
rec-84468,f143568222,10, 1766  26047  2  2 ,,134,34,18,78,236,0,proximal-biceps-tendon-tear/popeye-syndrome/r-shoulder-pain,2020-03-23t20:18+00:00,R52282463,10,primary-school,,,,0,2020-02-11t07:53+00:00,joshua,carlisle,corbitt,f,13/12/2010, 32  maud  street  rosetta  village , victor  harbor ,5211.0,sa, 08  1396  0620 ,joshua49@aol.com
